2024-04-19 11:00:00,Location 1,293.03,8.28,58,27.38,294.18,0.13,47.14
2024-04-19 12:00:00,Location 1,247.69,6.07,35,8.00,249.82,1.61,23.64
2024-04-19 13:00:00,Location 1,37.68,9.59,92,69.26,37.50,2.07,176.56
2024-04-19 14:00:00,Location 1,187.97,4.96,715,0.87,189.60,3.91,152.02
2024-04-19 15:00:00,Location 1,188.65,5.14,329,73.56,185.97,0.52,184.88
2024-04-19 16:00:00,Location 1,328.13,5.67,217,75.83,333.11,2.87,15.88
2024-04-19 17:00:00,Location 1,50.70,2.83,256,21.93,47.08,0.88,186.07
2024-04-19 18:00:00,Location 1,97.11,9.14,631,90.68,95.49,3.20,87.66
2024-04-19 19:00:00,Location 1,297.09,8.34,1015,83.06,294.59,0.14,189.31
2024-04-19 20:00:00,Location 1,35.79,2.44,731,6.73,35.31,1.36,11.98
2024-04-19 21:00:00,Location 1,235.18,6.26,654,6.41,235.44,2.78,138.92
2024-04-19 22:00:00,Location 1,209.54,6.58,543,12.67,205.74,3.55,94.08
2024-04-19 23:00:00,Location 1,40.43,10.42,1006,52.25,36.72,0.44,113.38
2024-04-20 00:00:00,Location 1,144.37,4.82,55,71.44,147.68,1.85,201.20
2024-04-20 01:00:00,Location 1,122.84,2.18,753,65.95,127.08,1.31,205.09
2024-04-20 02:00:00,Location 1,280.63,4.48,249,64.07,284.09,2.75,200.43
2024-04-20 03:00:00,Location 1,269.92,3.03,458,24.16,270.54,2.82,54.91
2024-04-20 04:00:00,Location 1,198.52,7.92,123,11.88,197.00,0.98,214.91
2024-04-20 05:00:00,Location 1,35.21,2.47,56,37.53,37.86,3.64,168.08
2024-04-20 06:00:00,Location 1,17.82,2.65,241,98.38,19.08,2.09,140.65
2024-04-20 07:00:00,Location 1,314.98,0.45,108,91.20,314.81,3.63,170.33
2024-04-20 08:00:00,Location 1,249.70,6.70,162,37.88,254.21,1.90,14.89
2024-04-20 09:00:00,Location 1,287.53,3.48,217,32.65,283.40,0.73,33.53
2024-04-20 10:00:00,Location 1,31.96,4.60,1023,3.75,27.51,3.23,241.51
2024-04-20 11:00:00,Location 1,38.38,4.07,245,95.35,37.54,3.06,107.81
2024-04-20 12:00:00,Location 1,192.19,8.83,70,85.12,196.30,0.50,207.91
2024-04-20 13:00:00,Location 1,179.44,3.27,445,67.20,176.55,1.88,254.60
2024-04-20 14:00:00,Location 1,275.10,8.79,877,44.27,275.11,2.63,148.99
2024-04-20 15:00:00,Location 1,209.41,8.71,93,90.44,213.85,3.72,231.50
2024-04-20 16:00:00,Location 1,113.07,7.59,429,65.78,113.41,3.39,73.65
2024-04-20 17:00:00,Location 1,43.75,1.08,422,24.42,40.06,0.93,68.11
2024-04-20 18:00:00,Location 1,43.32,7.63,684,28.09,45.98,1.75,121.65
2024-04-20 19:00:00,Location 1,159.33,10.16,566,82.52,156.47,2.21,9.75
2024-04-20 20:00:00,Location 1,73.24,10.80,249,75.52,74.03,3.67,165.04
2024-04-20 21:00:00,Location 1,295.70,6.49,958,27.42,294.57,2.91,27.95
2024-04-20 22:00:00,Location 1,76.79,4.11,139,61.68,72.30,1.08,203.26
2024-04-20 23:00:00,Location 1,26.01,3.59,834,2.89,24.08,1.67,212.29
2024-04-21 00:00:00,Location 1,28.79,7.60,198,80.83,26.93,0.60,99.39
2024-04-21 01:00:00,Location 1,50.25,3.35,786,14.52,52.67,0.17,228.66
2024-04-21 02:00:00,Location 1,141.58,6.17,537,42.31,139.52,2.06,20.48
2024-04-21 03:00:00,Location 1,318.83,9.66,228,41.43,323.01,3.29,4.56
2024-04-21 04:00:00,Location 1,83.59,8.25,693,1.15,85.86,1.39,156.70
2024-04-21 05:00:00,Location 1,360.75,9.60,900,30.90,363.64,0.56,185.71
2024-04-21 06:00:00,Location 1,278.33,6.89,943,57.20,274.13,3.71,191.20
2024-04-21 07:00:00,Location 1,102.67,4.71,988,1.40,105.35,2.60,80.81
2024-04-21 08:00:00,Location 1,3.42,8.47,644,19.45,5.29,1.23,79.11
2024-04-21 09:00:00,Location 1,24.51,7.91,221,70.55,27.14,1.26,34.46
2024-04-21 10:00:00,Location 1,291.97,6.04,84,78.48,293.40,1.01,145.24
2024-04-21 11:00:00,Location 1,391.85,6.71,499,70.47,389.65,1.76,105.06
2024-04-21 12:00:00,Location 1,259.48,5.66,461,53.10,259.35,2.94,11.89
2024-04-21 13:00:00,Location 1,6.33,7.68,909,78.28,4.00,1.24,144.05
2024-04-21 14:00:00,Location 1,150.67,10.63,44,87.14,146.70,1.94,240.05
2024-04-21 15:00:00,Location 1,121.99,10.32,484,27.71,122.54,0.48,240.64
2024-04-21 16:00:00,Location 1,101.62,6.73,140,8.88,97.82,1.85,142.72
2024-04-21 17:00:00,Location 1,74.72,3.88,500,27.93,76.65,3.40,28.12
2024-04-21 18:00:00,Location 1,87.80,8.29,222,87.66,92.16,1.44,138.68
2024-04-21 19:00:00,Location 1,108.66,5.55,572,74.92,112.62,1.22,115.42
2024-04-21 20:00:00,Location 1,73.11,5.21,216,37.60,78.10,0.66,53.16
2024-04-21 21:00:00,Location 1,376.07,2.21,910,13.29,377.88,1.78,37.79
2024-04-21 22:00:00,Location 1,182.41,10.90,802,55.91,180.27,1.52,45.18
2024-04-21 23:00:00,Location 1,127.75,5.80,209,42.55,128.45,1.28,37.46
2024-04-22 00:00:00,Location 1,221.71,4.43,499,38.62,220.04,0.83,163.24
2024-04-22 01:00:00,Location 1,190.86,7.60,823,60.69,192.41,1.96,112.25
2024-04-22 02:00:00,Location 1,226.05,2.68,738,10.48,222.48,1.76,43.66
2024-04-22 03:00:00,Location 1,112.14,9.45,723,16.32,114.79,2.02,13.04
2024-04-22 04:00:00,Location 1,74.44,8.88,375,89.15,74.38,2.16,88.59
2024-04-22 05:00:00,Location 1,153.12,3.26,678,95.58,157.90,1.73,34.58
2024-04-22 06:00:00,Location 1,379.47,7.19,492,57.63,377.72,2.61,247.59
2024-04-22 07:00:00,Location 1,5.68,6.83,248,57.28,1.16,0.71,113.99
2024-04-22 08:00:00,Location 1,394.22,7.96,526,86.38,389.37,0.16,159.29
2024-04-22 09:00:00,Location 1,197.40,9.55,584,26.11,193.43,1.45,246.37
2024-04-22 10:00:00,Location 1,148.87,0.12,934,85.58,152.61,2.03,137.79
2024-04-22 11:00:00,Location 1,236.09,0.57,380,60.40,235.40,3.67,103.39
2024-04-22 12:00:00,Location 1,278.78,10.25,366,87.77,279.01,2.40,116.76
2024-04-22 13:00:00,Location 1,174.95,5.68,567,79.15,178.62,2.46,253.08
2024-04-22 14:00:00,Location 1,46.42,8.75,203,42.05,44.33,1.90,204.20
2024-04-22 15:00:00,Location 1,207.51,10.97,420,97.34,208.39,0.20,7.06
2024-04-22 16:00:00,Location 1,286.91,3.52,764,4.99,286.40,0.22,140.94
2024-04-22 17:00:00,Location 1,209.87,9.62,455,32.76,212.91,3.76,205.61
2024-04-22 18:00:00,Location 1,333.21,5.96,864,11.97,330.76,0.88,134.55
2024-04-22 19:00:00,Location 1,258.68,5.84,461,96.53,255.10,0.81,215.04
2024-04-22 20:00:00,Location 1,248.03,10.32,515,48.89,244.36,0.68,226.63
2024-04-22 21:00:00,Location 1,23.64,8.64,285,55.68,21.06,0.68,134.92
2024-04-22 22:00:00,Location 1,0.77,7.37,896,8.45,0.32,0.67,145.85
2024-04-22 23:00:00,Location 1,129.70,6.63,434,40.84,130.51,3.20,154.57
2024-04-23 00:00:00,Location 1,66.78,9.46,182,81.61,62.64,3.93,12.75
2024-04-23 01:00:00,Location 1,242.01,10.19,999,56.03,238.99,0.10,114.62
2024-04-23 02:00:00,Location 1,20.90,2.64,246,46.93,15.99,0.71,115.42
2024-04-23 03:00:00,Location 1,386.37,3.55,118,72.49,387.89,3.12,207.61
2024-04-23 04:00:00,Location 1,255.06,4.14,153,91.33,254.19,2.49,87.59
2024-04-23 05:00:00,Location 1,126.82,6.96,669,89.63,125.57,2.83,220.96
2024-04-23 06:00:00,Location 1,21.81,4.22,2,32.04,16.87,1.84,83.55
2024-04-23 07:00:00,Location 1,208.59,2.85,986,90.22,205.37,3.95,3.08
2024-04-23 08:00:00,Location 1,69.79,8.78,921,7.43,69.44,1.10,130.90
2024-04-23 09:00:00,Location 1,155.23,1.14,554,66.49,152.34,1.84,10.89
2024-04-23 10:00:00,Location 1,48.18,3.95,357,2.95,50.98,1.36,199.96
2024-04-23 11:00:00,Location 1,376.74,6.50,98,2.01,377.61,1.49,82.68
2024-04-23 12:00:00,Location 1,110.24,8.09,455,44.04,107.55,0.91,99.08
2024-04-23 13:00:00,Location 1,61.10,0.67,896,96.62,63.06,3.54,35.88
2024-04-23 14:00:00,Location 1,193.07,0.91,979,35.31,190.01,1.38,141.99
2024-04-23 15:00:00,Location 1,214.76,2.93,211,64.46,210.39,2.50,165.37
2024-04-23 16:00:00,Location 1,91.84,1.05,735,24.02,91.87,2.02,243.56
2024-04-23 17:00:00,Location 1,386.91,3.57,768,72.91,391.62,1.11,210.46
2024-04-23 18:00:00,Location 1,356.66,3.00,89,7.10,354.88,1.72,194.51
2024-04-23 19:00:00,Location 1,315.47,3.74,485,6.72,319.23,3.93,215.37
2024-04-23 20:00:00,Location 1,203.08,10.09,715,87.98,198.34,2.80,117.36
2024-04-23 21:00:00,Location 1,134.03,1.05,284,93.69,137.41,2.60,14.54
2024-04-23 22:00:00,Location 1,153.89,0.53,46,98.63,150.78,3.28,229.79
2024-04-23 23:00:00,Location 1,2.26,1.50,145,14.17,0.64,0.90,12.01
2024-04-24 00:00:00,Location 1,28.99,9.05,1008,82.53,26.17,3.07,254.41
2024-04-24 01:00:00,Location 1,114.25,8.01,717,59.91,113.37,3.20,137.98
2024-04-24 02:00:00,Location 1,18.57,0.98,752,51.14,20.00,1.84,182.90
2024-04-24 03:00:00,Location 1,312.29,1.21,420,66.78,309.68,1.59,136.96
2024-04-24 04:00:00,Location 1,256.90,6.33,77,43.80,257.01,2.79,198.30
2024-04-24 05:00:00,Location 1,199.77,5.90,507,28.95,198.71,1.06,230.66
2024-04-24 06:00:00,Location 1,175.51,0.84,189,32.36,180.37,3.74,4.98
2024-04-24 07:00:00,Location 1,170.37,3.22,642,87.58,168.51,0.02,193.03
2024-04-24 08:00:00,Location 1,109.53,2.20,851,76.11,107.94,2.93,56.84
2024-04-24 09:00:00,Location 1,140.24,1.51,981,80.98,138.96,0.76,206.98
2024-04-24 10:00:00,Location 1,268.61,7.10,176,73.14,266.61,2.41,153.75
2024-04-24 11:00:00,Location 1,365.28,9.62,92,11.31,368.67,1.84,243.96
2024-04-24 12:00:00,Location 1,61.41,5.96,152,14.30,61.66,2.80,138.21
2024-04-24 13:00:00,Location 1,87.06,10.84,231,82.49,88.02,0.31,76.26
2024-04-24 14:00:00,Location 1,355.95,7.18,85,78.25,352.18,0.26,53.53
2024-04-24 15:00:00,Location 1,337.03,1.07,317,11.99,332.24,2.97,227.20
2024-04-24 16:00:00,Location 1,354.99,7.58,698,51.60,359.62,1.07,205.59
2024-04-24 17:00:00,Location 1,258.42,2.87,111,66.72,261.72,3.40,24.89
2024-04-24 18:00:00,Location 1,367.12,7.47,654,37.40,364.08,1.74,157.20
2024-04-24 19:00:00,Location 1,39.51,0.98,965,28.61,37.93,1.30,114.06
2024-04-24 20:00:00,Location 1,59.65,5.14,506,73.73,55.16,1.52,53.55
2024-04-24 21:00:00,Location 1,177.58,7.26,431,77.48,179.07,0.13,68.66
2024-04-24 22:00:00,Location 1,131.22,5.45,757,40.98,133.81,2.81,55.47
2024-04-24 23:00:00,Location 1,286.23,0.68,819,45.22,284.97,2.13,140.26
2024-04-25 00:00:00,Location 1,206.96,4.09,379,39.59,211.08,3.74,226.96
2024-04-25 01:00:00,Location 1,324.28,3.73,122,25.24,319.68,2.67,26.73
2024-04-25 02:00:00,Location 1,154.94,4.70,927,43.26,153.67,0.46,141.51
2024-04-25 03:00:00,Location 1,290.26,2.93,150,3.83,294.05,2.47,92.88
2024-04-25 04:00:00,Location 1,326.36,2.90,357,7.13,326.84,1.18,219.87
2024-04-25 05:00:00,Location 1,288.55,4.48,923,42.06,286.76,2.26,75.56
2024-04-25 06:00:00,Location 1,344.24,0.14,261,82.23,342.94,3.79,61.18
2024-04-25 07:00:00,Location 1,319.45,6.84,952,81.89,319.27,3.90,129.71
2024-04-25 08:00:00,Location 1,284.19,4.54,811,0.87,280.68,2.33,44.31
2024-04-25 09:00:00,Location 1,36.98,4.85,259,99.94,34.05,2.19,43.85
2024-04-25 10:00:00,Location 1,206.82,2.53,728,52.53,210.69,0.47,174.58
2024-04-25 11:00:00,Location 1,106.00,2.11,447,58.84,103.66,2.90,156.10
2024-04-25 12:00:00,Location 1,144.13,5.97,955,58.39,148.67,3.95,32.92
2024-04-25 13:00:00,Location 1,58.14,5.62,792,98.86,53.63,3.13,151.99
2024-04-25 14:00:00,Location 1,377.38,4.76,14,19.22,379.52,1.11,247.52
2024-04-25 15:00:00,Location 1,229.31,8.25,151,35.82,233.86,1.74,5.48
2024-04-25 16:00:00,Location 1,315.69,0.79,379,8.95,312.15,1.64,222.13
2024-04-25 17:00:00,Location 1,187.73,1.92,360,13.70,188.00,0.92,137.10
2024-04-25 18:00:00,Location 1,21.37,1.91,121,30.11,24.65,1.69,1.35
2024-04-25 19:00:00,Location 1,106.32,1.33,267,12.67,103.96,2.27,2.23
2024-04-25 20:00:00,Location 1,142.97,10.52,739,33.02,139.05,0.43,15.13
2024-04-25 21:00:00,Location 1,153.19,5.65,317,33.89,149.03,0.38,157.89
2024-04-25 22:00:00,Location 1,256.67,6.33,540,91.76,257.22,1.85,19.47
2024-04-25 23:00:00,Location 1,90.50,2.19,637,10.73,86.02,1.85,180.85
2024-04-26 00:00:00,Location 1,286.76,7.98,634,89.78,285.46,2.59,69.13
2024-04-26 01:00:00,Location 1,161.95,2.97,1005,94.18,160.18,2.30,144.97
2024-04-26 02:00:00,Location 1,356.88,8.42,319,58.21,357.69,3.64,16.72
2024-04-26 03:00:00,Location 1,184.89,9.05,469,15.97,186.31,3.66,62.30
2024-04-26 04:00:00,Location 1,330.97,0.50,397,74.98,334.70,2.34,83.48
2024-04-26 05:00:00,Location 1,362.53,0.03,225,39.87,362.81,3.65,204.19
2024-04-26 06:00:00,Location 1,312.47,4.04,326,14.81,308.37,1.68,157.13
2024-04-26 07:00:00,Location 1,142.38,8.17,28,19.63,144.93,0.66,73.23
2024-04-26 08:00:00,Location 1,298.63,7.54,123,77.17,302.55,3.06,228.08
2024-04-26 09:00:00,Location 1,11.03,4.14,732,55.37,9.31,2.57,180.51
2024-04-26 10:00:00,Location 1,279.09,6.07,882,79.31,283.99,1.84,23.32
2024-04-26 11:00:00,Location 1,183.44,10.67,752,87.75,181.81,1.48,254.43
2024-04-26 12:00:00,Location 1,288.48,10.00,633,33.64,291.31,3.37,13.76
2024-04-26 13:00:00,Location 1,382.55,1.79,439,13.94,378.79,2.56,78.48
2024-04-26 14:00:00,Location 1,249.67,10.05,1006,4.38,246.58,3.57,80.00
2024-04-26 15:00:00,Location 1,211.40,8.27,799,6.19,209.20,3.80,63.15
2024-04-26 16:00:00,Location 1,36.70,6.85,523,27.69,35.68,3.07,25.19
2024-04-26 17:00:00,Location 1,212.62,8.72,958,38.47,213.83,3.02,6.41
2024-04-26 18:00:00,Location 1,279.94,3.38,667,13.58,279.58,0.17,46.07
2024-04-26 19:00:00,Location 1,26.44,10.75,570,29.07,23.51,3.22,136.88
2024-04-26 20:00:00,Location 1,144.20,3.13,555,74.28,144.85,1.88,107.20
2024-04-26 21:00:00,Location 1,201.12,4.11,282,43.68,200.31,1.88,11.54
2024-04-26 22:00:00,Location 1,48.15,6.67,304,38.59,44.95,1.12,150.30
2024-04-26 23:00:00,Location 1,390.19,1.80,381,84.85,386.95,1.80,150.36
2024-04-27 00:00:00,Location 1,192.07,5.58,964,46.01,192.18,0.51,195.54
2024-04-27 01:00:00,Location 1,289.82,5.14,539,7.02,294.10,1.76,226.70
2024-04-27 02:00:00,Location 1,179.99,4.89,999,41.49,177.59,2.87,249.90
2024-04-27 03:00:00,Location 1,349.20,8.88,488,25.01,345.02,0.69,217.32
2024-04-27 04:00:00,Location 1,218.16,2.72,769,12.36,221.75,0.48,84.06
2024-04-27 05:00:00,Location 1,39.95,0.10,271,87.31,44.03,1.05,8.23
2024-04-27 06:00:00,Location 1,163.50,0.59,988,39.65,167.71,3.38,109.92
2024-04-27 07:00:00,Location 1,187.58,6.32,904,51.06,188.64,3.21,109.07
2024-04-27 08:00:00,Location 1,155.13,6.74,165,61.23,159.41,3.42,31.77
2024-04-27 09:00:00,Location 1,393.94,1.47,1002,1.42,395.14,2.64,175.35
2024-04-27 10:00:00,Location 1,327.40,7.84,511,6.87,330.13,0.47,115.84
2024-04-27 11:00:00,Location 1,237.20,10.69,589,53.67,236.77,2.26,26.68
2024-04-27 12:00:00,Location 1,398.46,2.19,399,68.32,397.94,2.27,78.67
2024-04-27 13:00:00,Location 1,37.34,10.63,249,65.08,38.49,3.20,99.23
2024-04-27 14:00:00,Location 1,40.64,4.06,184,13.87,38.31,1.02,49.45
2024-04-27 15:00:00,Location 1,376.46,1.43,499,29.56,374.18,2.96,165.03
2024-04-27 16:00:00,Location 1,114.63,7.59,668,45.03,119.56,2.75,169.28
2024-04-27 17:00:00,Location 1,215.31,5.75,1018,69.44,212.10,3.87,97.97
2024-04-27 18:00:00,Location 1,345.56,0.08,367,84.06,347.57,3.50,251.26
2024-04-27 19:00:00,Location 1,252.10,6.87,778,38.11,249.88,0.52,171.60
2024-04-27 20:00:00,Location 1,105.37,5.30,269,54.37,108.41,1.41,13.41
2024-04-27 21:00:00,Location 1,280.25,9.28,998,52.65,280.45,2.12,161.94
2024-04-27 22:00:00,Location 1,241.70,4.26,833,44.23,245.12,3.36,197.56
2024-04-27 23:00:00,Location 1,73.28,3.76,473,4.27,73.21,1.30,151.11
2024-04-28 00:00:00,Location 1,247.61,3.35,779,98.37,244.97,1.72,76.27
2024-04-28 01:00:00,Location 1,47.17,3.39,425,82.79,49.36,2.65,160.68
2024-04-28 02:00:00,Location 1,204.73,5.31,854,25.84,202.62,2.03,38.52
2024-04-28 03:00:00,Location 1,33.74,7.32,873,73.27,38.12,1.45,123.30
2024-04-28 04:00:00,Location 1,156.83,6.18,403,85.79,155.85,1.29,140.26
2024-04-28 05:00:00,Location 1,295.46,6.24,18,71.91,295.99,2.11,184.81
2024-04-28 06:00:00,Location 1,131.47,10.82,406,10.76,136.38,0.91,66.89
2024-04-28 07:00:00,Location 1,133.35,1.63,372,31.87,137.02,0.14,53.04
2024-04-28 08:00:00,Location 1,1.57,1.62,793,15.36,3.00,3.64,218.89
2024-04-28 09:00:00,Location 1,72.62,9.89,559,39.69,70.74,0.19,251.49
2024-04-28 10:00:00,Location 1,397.69,8.72,259,85.40,396.98,1.39,165.16
2024-04-28 11:00:00,Location 1,277.48,4.01,156,58.50,279.18,3.13,209.45
2024-04-28 12:00:00,Location 1,271.64,3.06,1007,12.71,266.99,3.54,74.68
2024-04-28 13:00:00,Location 1,365.85,7.62,396,80.68,362.26,0.34,231.95
2024-04-28 14:00:00,Location 1,393.11,0.35,296,75.95,389.75,1.95,205.50
2024-04-28 15:00:00,Location 1,220.32,6.82,464,15.11,223.42,2.11,84.96
2024-04-28 16:00:00,Location 1,114.70,10.14,900,3.82,112.28,0.18,233.61
2024-04-28 17:00:00,Location 1,367.36,0.59,955,51.26,371.30,3.48,227.60
2024-04-28 18:00:00,Location 1,65.95,0.90,851,81.11,64.45,0.52,46.45
2024-04-28 19:00:00,Location 1,213.86,8.24,573,61.44,214.91,1.37,211.54
2024-04-28 20:00:00,Location 1,394.00,10.50,455,76.42,397.08,2.60,228.76
2024-04-28 21:00:00,Location 1,39.11,5.04,983,59.49,36.37,1.74,138.99
2024-04-28 22:00:00,Location 1,246.29,7.46,480,86.02,246.00,2.08,97.39
2024-04-28 23:00:00,Location 1,351.18,8.18,495,74.94,352.78,0.99,130.40
2024-04-29 00:00:00,Location 1,201.93,9.60,631,87.96,197.50,0.01,53.84
2024-04-29 01:00:00,Location 1,193.90,3.58,803,80.29,190.72,0.74,9.77
2024-04-29 02:00:00,Location 1,291.05,2.42,609,39.08,293.23,0.46,36.60
2024-04-29 03:00:00,Location 1,42.04,3.78,666,91.27,41.56,1.90,159.06
2024-04-29 04:00:00,Location 1,209.58,2.82,339,26.96,207.09,3.02,181.89
2024-04-29 05:00:00,Location 1,173.95,9.85,213,64.77,173.50,1.23,150.01
2024-04-29 06:00:00,Location 1,161.86,0.24,503,48.77,162.04,1.87,198.66
2024-04-29 07:00:00,Location 1,257.50,3.54,914,55.47,258.28,1.13,248.50
2024-04-29 08:00:00,Location 1,387.55,6.46,253,76.95,389.30,1.40,17.70
2024-04-29 09:00:00,Location 1,346.57,9.58,518,35.49,350.38,3.81,249.01
2024-04-29 10:00:00,Location 1,375.11,9.51,486,93.70,375.49,0.38,93.66
2024-04-29 11:00:00,Location 1,232.40,5.61,261,41.42,234.06,0.18,83.99
2024-04-29 12:00:00,Location 1,61.15,5.76,695,0.67,63.38,2.90,179.79
2024-04-29 13:00:00,Location 1,135.58,8.98,87,4.26,136.51,0.64,249.84
2024-04-29 14:00:00,Location 1,38.83,1.85,946,35.55,36.83,3.04,125.35
2024-04-29 15:00:00,Location 1,103.81,7.61,689,3.23,106.23,2.83,62.05
2024-04-29 16:00:00,Location 1,89.52,3.61,31,92.04,89.20,2.42,192.02
2024-04-29 17:00:00,Location 1,59.17,1.57,715,43.75,54.70,3.07,45.46
2024-04-29 18:00:00,Location 1,168.29,7.69,761,4.59,168.66,3.43,21.72
2024-04-29 19:00:00,Location 1,382.61,7.12,169,14.00,387.03,2.66,5.37
2024-04-29 20:00:00,Location 1,398.88,6.86,173,98.93,400.04,3.13,145.33
2024-04-29 21:00:00,Location 1,204.38,4.29,948,76.81,201.84,2.93,29.76
2024-04-29 22:00:00,Location 1,193.29,0.38,259,19.43,193.16,2.89,128.30
2024-04-29 23:00:00,Location 1,309.27,8.33,370,18.89,310.68,1.47,99.33
2024-04-30 00:00:00,Location 1,126.66,6.27,584,43.97,124.29,0.77,167.76
2024-04-30 01:00:00,Location 1,67.28,0.55,322,1.53,63.14,0.24,141.11
2024-04-30 02:00:00,Location 1,10.87,10.59,849,67.12,7.88,0.82,250.22
2024-04-30 03:00:00,Location 1,386.35,5.00,370,37.32,386.34,0.55,114.69
2024-04-30 04:00:00,Location 1,259.93,2.72,238,23.88,264.41,1.40,184.29
2024-04-30 05:00:00,Location 1,104.18,7.28,796,26.06,101.47,0.79,136.01
2024-04-30 06:00:00,Location 1,313.55,2.36,220,99.24,309.39,0.25,129.17
2024-04-30 07:00:00,Location 1,109.34,3.70,404,99.25,106.28,3.14,190.54
2024-04-30 08:00:00,Location 1,30.96,10.33,583,31.19,28.14,2.16,58.40
2024-04-30 09:00:00,Location 1,322.85,0.35,468,17.75,319.45,3.18,107.97
2024-04-30 10:00:00,Location 1,70.86,9.24,700,85.83,67.87,3.62,230.41
2024-04-30 11:00:00,Location 1,356.17,7.53,497,36.28,356.78,1.92,198.61
2024-04-30 12:00:00,Location 1,314.55,4.57,609,86.26,310.30,2.53,73.92
2024-04-30 13:00:00,Location 1,268.72,6.95,980,37.20,268.72,2.51,145.87
2024-04-30 14:00:00,Location 1,395.57,1.29,353,11.55,399.28,1.04,200.09
2024-04-30 15:00:00,Location 1,80.77,7.98,853,75.03,83.46,0.05,135.63
2024-04-30 16:00:00,Location 1,331.92,9.96,625,94.64,332.17,0.81,21.10
2024-04-30 17:00:00,Location 1,350.66,1.08,918,85.10,355.41,3.28,59.71
2024-04-30 18:00:00,Location 1,396.62,4.87,691,71.34,399.18,1.18,28.63
2024-04-30 19:00:00,Location 1,309.72,9.20,921,65.78,305.98,3.51,245.83
2024-04-30 20:00:00,Location 1,125.66,7.85,945,14.63,126.11,1.07,89.43
2024-04-30 21:00:00,Location 1,283.08,1.35,580,60.27,282.41,2.56,91.03
2024-04-30 22:00:00,Location 1,252.18,6.87,125,2.78,249.47,0.59,26.43
2024-04-30 23:00:00,Location 1,301.10,9.14,658,10.59,304.94,2.65,152.30
2024-05-01 00:00:00,Location 1,233.34,8.34,368,92.03,231.84,1.81,163.07
2024-05-01 01:00:00,Location 1,122.67,8.85,933,40.70,119.40,2.81,19.24
2024-05-01 02:00:00,Location 1,337.52,9.08,102,6.16,338.78,1.90,99.51
2024-05-01 03:00:00,Location 1,153.88,7.48,96,9.22,150.97,2.47,208.78
2024-05-01 04:00:00,Location 1,201.62,4.63,316,79.18,200.90,0.81,48.68
2024-05-01 05:00:00,Location 1,51.36,5.31,959,54.32,53.16,0.05,149.33
2024-05-01 06:00:00,Location 1,23.17,4.93,828,30.19,21.21,1.19,148.56
2024-05-01 07:00:00,Location 1,12.55,2.70,1001,65.56,12.50,3.25,246.27
2024-05-01 08:00:00,Location 1,25.67,4.62,766,30.96,27.51,3.89,17.92
2024-05-01 09:00:00,Location 1,185.35,9.65,391,88.93,186.80,2.17,58.67
2024-05-01 10:00:00,Location 1,397.24,7.19,786,28.32,399.95,3.33,218.94
2024-05-01 11:00:00,Location 1,88.48,6.05,548,49.17,85.25,0.11,104.22
2024-05-01 12:00:00,Location 1,284.62,1.20,530,72.48,289.47,3.62,228.49
2024-05-01 13:00:00,Location 1,263.53,3.89,454,47.20,267.90,3.64,0.43
2024-05-01 14:00:00,Location 1,294.87,6.73,796,41.93,293.19,0.44,198.59
2024-05-01 15:00:00,Location 1,107.45,4.28,154,9.45,103.59,2.55,163.54
2024-05-01 16:00:00,Location 1,288.58,8.70,442,70.49,287.37,0.24,68.75
2024-05-01 17:00:00,Location 1,234.36,8.55,62,89.52,238.45,2.25,109.48
2024-05-01 18:00:00,Location 1,169.42,4.41,436,81.68,165.63,1.17,67.34
2024-05-01 19:00:00,Location 1,289.03,2.84,401,94.73,293.49,1.59,60.96
2024-05-01 20:00:00,Location 1,137.17,1.76,74,9.59,134.00,0.89,20.03
2024-05-01 21:00:00,Location 1,326.32,10.66,656,89.07,323.42,2.35,220.48
2024-05-01 22:00:00,Location 1,57.48,7.95,262,38.59,54.33,2.70,254.69
2024-05-01 23:00:00,Location 1,199.49,5.42,681,46.86,196.69,3.80,143.28
2024-05-02 00:00:00,Location 1,351.58,2.28,685,17.98,346.90,1.83,133.17
2024-05-02 01:00:00,Location 1,107.06,4.67,336,55.37,111.77,1.90,216.50
2024-05-02 02:00:00,Location 1,80.96,5.40,288,38.68,80.95,2.56,55.03
2024-05-02 03:00:00,Location 1,170.51,8.22,1004,23.07,171.98,0.77,42.12
2024-05-02 04:00:00,Location 1,299.80,4.08,166,75.40,297.07,2.28,247.02
2024-05-02 05:00:00,Location 1,393.05,4.94,811,3.68,389.24,3.69,39.15
2024-05-02 06:00:00,Location 1,204.67,3.49,885,13.90,200.46,0.07,253.76
2024-05-02 07:00:00,Location 1,176.83,8.35,781,8.54,180.65,2.64,213.13
2024-05-02 08:00:00,Location 1,323.85,4.86,841,83.36,321.00,0.80,210.82
2024-05-02 09:00:00,Location 1,293.49,10.91,513,36.78,296.05,2.79,146.71
2024-05-02 10:00:00,Location 1,65.51,2.72,580,64.00,68.37,2.84,13.65
2024-05-02 11:00:00,Location 1,209.40,4.49,554,85.44,204.46,2.16,53.31
2024-05-02 12:00:00,Location 1,99.33,5.90,169,77.25,101.56,3.94,65.96
2024-05-02 13:00:00,Location 1,217.19,0.13,502,72.35,214.61,3.15,170.89
2024-05-02 14:00:00,Location 1,262.16,7.02,352,98.27,260.80,2.75,57.18
2024-05-02 15:00:00,Location 1,354.89,10.12,609,87.01,354.67,1.30,47.67
